tick,source_rho,destA_rho,destB_rho
85,10.000000000000137,0.5255964506518973,0.12447137046908534
86,12.358041395287344,0.5267887787624631,0.4360161337632039
87,14.50656046450908,0.615860571900855,0.7967913611493691
88,16.25465185974432,0.6172543308778928,0.8242701643948511
89,17.446989989153685,0.7214061388076897,0.8218988659761712
90,17.97763037744945,0.7246373517321231,0.8141863003979695
91,17.79942329745456,0.8172973954390895,0.7442756184449038
92,16.928203230275436,0.820878039909771,0.7406550114952799
93,15.441381902167244,0.8661382596445791,0.6430365728026999
94,13.471069912940344,0.8697193112755993,0.6406147521500909
95,11.192338129409254,0.8335369271989311,0.558421655056962
96,8.807661870590454,0.8365580503397215,0.5561291462090492
97,6.52893008705939,0.7212141867086489,0.5075447770584641
98,4.55861809783254,0.7232164173079582,0.5054053512657872
99,3.071796769724415,0.568029491294779,0.4994387488622007
100,2.2005767025453755,0.5687920001902793,0.49744551973644
101,2.0223696225505714,0.41256374807392215,0.49832742734415614
102,2.553010010846421,0.4123354158111813,0.4963107634087583
103,3.745348140255862,0.30069188610709624,0.5005134994491045
104,5.493439535491165,0.3007999154480535,0.4983219188935115
105,7.641958604712938,0.3155995049429816,0.5188456100876739
106,10.00000000000016,0.31742414115600576,0.5164727559099486
107,12.358041395287396,0.4942180778507546,0.5731922554036294
108,14.506560464509125,0.497289404675044,0.5707268542269766
109,16.25465185974434,0.7301583872711558,0.5926167541626849
110,17.446989989153707,0.73445710554353,0.5898215527994753
111,17.977630377449454,0.9786183962277248,0.6760893565422442
112,17.799423297454553,0.9844891778103074,0.6758947114884775
113,16.92820323027541,1.1839532247162328,0.7312486642226027
114,15.441381902167224,0.0049944317074632205,0.7102450073713853
115,13.47106991294027,0.18375588948966431,0.5859685989665524
116,11.1923381294092,0.18440526470747212,0.5452069395641344
117,8.807661870590428,0.24855711378053424,0.41401263533208793
118,6.52893008705934,0.24835396442466248,0.3942043225042745
119,4.5586180978325,0.32516309231827106,0.3583417183800862
120,3.0717967697244015,0.32505875523464006,0.35649538323625124
121,2.200576702545363,0.39224300755017694,0.3539327646598969
122,2.022369622550573,0.3921761012232707,0.27685936525377547
123,2.553010010846431,0.392828264007428,0.20334935740929072
124,3.745348140255896,0.3922025367734461,0.19997785557939776
125,5.493439535491186,0.27828182508271965,0.09750038847784648
126,7.641958604712991,0.27737710004483523,0.09564212288902953
127,10.000000000000217,0.14443500496072867,0.005018324694615786
128,12.358041395287422,0.14581871754853,0.15834987724590732
129,14.506560464509173,0.005332814576206463,0.2508304026836595
130,16.25465185974437,0.22966682084548132,0.2490454321158019
131,17.446989989153707,0.19315831421512328,0.32088779137212753
132,17.977630377449458,0.19621623406776545,0.31926146795754023
133,17.799423297454542,0.2513482290771691,0.3742301030023231
134,16.928203230275383,0.2537414096944877,0.3724078648110949
135,15.441381902167183,0.38549014038693985,0.4718744957136235
136,13.471069912940273,0.38709258512472017,0.4700106574843483
137,11.192338129409146,0.5422333890928166,0.6465410033767309
138,8.807661870590373,0.5441130842349043,0.6452145514027036
139,6.528930087059342,0.6931185365718863,0.7992014183454399
140,4.5586180978324595,0.6952693451427362,0.7984723154842716
141,3.071796769724374,0.7751827938688791,0.841226107247501
142,2.20057670254535,0.7756052611602634,0.8401764995221707
143,2.0223696225505776,0.6349514700610839,0.7438692374555416
144,2.5530100108464513,0.6348181190705628,0.7358663113925263
145,3.7453481402559303,0.42663328176811066,0.5574536578199731
146,5.493439535491232,0.4246264596793113,0.5218588392021742
147,7.641958604712989,0.19882612136359307,7.965561523171072e-05
148,10.00000000000027,0.1969477258240324,6.8409063584002325
149,12.358041395287474,0.003617792649016543,6.6624870610672415
150,14.506560464509215,0.4124863118096699,6.2974206005122655
151,16.254651859744406,0.444299007152716,2.538389613108651
152,17.446989989153725,0.4460254939420447,2.558268626878268
153,17.97763037744946,0.5924360622195404,2.6320521477160304
154,17.799423297454528,0.5952375667435017,2.637626754938598
155,16.928203230275383,0.801281322800417,2.597768413866567
156,15.441381902167144,0.8055100874867522,2.5983176672457224
157,13.471069912940225,1.0229392204157426,2.4659183297188307
