survey,damping,inject_id,inject_label,dominant_basin,dominant_basin_label,final_maxRho,final_entropy,final_mass
post_extreme,5.0,49,love,synth_9033,synth:love,0.000668,0.935781,0.00789
post_extreme,5.0,50,grace,synth_9034,synth:grace,0.000649,0.937531,0.008025
post_extreme,5.0,51,rite akashic,synth_9133,synth:rite akashic,0.001174,0.627016,0.008294
post_extreme,5.0,52,temple of,synth_9114,synth:temple of,0.001699,0.921803,0.015828
post_extreme,5.0,53,lion,synth_9035,synth:lion,0.000655,0.935511,0.007942
post_extreme,5.0,54,matter,synth_9036,synth:matter,0.000649,0.936776,0.007836
post_extreme,5.0,55,sun,synth_9037,synth:sun,0.000653,0.935555,0.007833
post_extreme,5.0,56,skulls,synth_9103,synth:skulls,0.000473,0.916563,0.006045
post_extreme,5.0,57,blood,synth_9038,synth:blood,0.000648,0.938201,0.008154
post_extreme,5.0,58,metatronic,synth_9115,synth:metatronic,0.001703,0.922066,0.016099
post_extreme,5.0,59,tree,synth_9039,synth:tree,0.000665,0.923078,0.008569
post_extreme,5.0,60,self,synth_9040,synth:self,0.000647,0.937308,0.007968
post_extreme,5.0,61,old,synth_9041,synth:old,0.000648,0.937189,0.007999
post_extreme,5.0,62,king,synth_9042,synth:king,0.000397,0.946695,0.006492
post_extreme,5.0,63,set,synth_9043,synth:set,0.000637,0.930874,0.008536
post_extreme,5.0,64,john,synth_9044,synth:john,0.000211,0.955344,0.004933
post_extreme,5.0,65,atlantean,synth_9045,synth:atlantean,0.00063,0.938917,0.008174
post_extreme,5.0,66,jesus,synth_9046,synth:jesus,0.000375,0.944593,0.00589
post_extreme,5.0,67,spirit heart,synth_9116,synth:spirit heart,0.001791,0.899253,0.013472
post_extreme,5.0,68,nature,synth_9047,synth:nature,0.000665,0.936028,0.007799
post_extreme,5.0,69,heart sanctuary,synth_9104,synth:heart sanctuary,0.000745,0.915448,0.00687
post_extreme,5.0,70,adam,synth_9048,synth:adam,0.000563,0.939021,0.007468
post_extreme,5.0,71,crystal,synth_9121,synth:crystal,0.000719,0.884119,0.005335
post_extreme,5.0,72,isis eye,synth_9049,synth:isis eye,0.000261,0.92704,0.005793
post_extreme,5.0,73,mari,synth_9050,synth:mari,0.000391,0.945548,0.00626
post_extreme,5.0,74,egypt,synth_9051,synth:egypt,0.000653,0.936711,0.008048
post_extreme,5.0,75,central,synth_9052,synth:central,0.000552,0.933993,0.007899
post_extreme,5.0,76,logos,synth_9053,synth:logos,0.000644,0.938284,0.008
post_extreme,5.0,77,temporal alchemy,synth_9131,synth:temporal alchemy,0.000721,0.637135,0.00856
post_extreme,5.0,78,knowledge,synth_9054,synth:knowledge,0.000645,0.937309,0.007821
post_extreme,5.0,79,par,synth_9001,synth:temple doors,0.000114,0.964458,0.010892
post_extreme,5.0,80,city,synth_9055,synth:city,0.000559,0.940088,0.007402
post_extreme,5.0,81,alchemy star,synth_9130,synth:alchemy star,0.000559,0.609491,0.006886
post_extreme,5.0,82,johannine grove,synth_9002,synth:numis'om,0.000118,0.965143,0.010857
post_extreme,5.0,83,rose,synth_9056,synth:rose,0.000573,0.939078,0.007384
post_extreme,5.0,84,mysteries,synth_9057,synth:mysteries,0.000645,0.938288,0.008018
post_extreme,5.0,85,tehuti,synth_9058,synth:tehuti,0.000494,0.925799,0.00729
post_extreme,5.0,86,black,synth_9059,synth:black,0.000647,0.938342,0.008168
post_extreme,5.0,87,crystals,synth_9060,synth:crystals,0.000647,0.938075,0.008063
post_extreme,5.0,88,prima matra,synth_9061,synth:prima matra,0.000563,0.938671,0.007327
post_extreme,5.0,89,mystery school,synth_9003,synth:metatron,0.000114,0.963307,0.010685
post_extreme,5.0,90,christine hayes,synth_9117,synth:christine hayes,0.000154,0.961454,0.00627
post_extreme,5.0,91,goddess,synth_9062,synth:goddess,0.000547,0.940683,0.007427
post_extreme,5.0,92,plain,synth_9063,synth:plain,0.000161,0.957275,0.004445
post_extreme,5.0,93,lotus,synth_9105,synth:lotus,0.000572,0.920503,0.006987
post_extreme,5.0,94,christos,synth_9118,synth:christos,0.00121,0.929418,0.012614
post_extreme,5.0,95,book,synth_9064,synth:book,0.000647,0.937869,0.00812
post_extreme,5.0,96,kadmon,synth_9065,synth:kadmon,0.000496,0.941025,0.006988
post_extreme,5.0,97,queen,synth_9066,synth:queen,0.00055,0.914376,0.008116
post_extreme,5.0,98,simeon,synth_9067,synth:simeon,0.000389,0.928139,0.006045
post_extreme,5.0,99,grid,synth_9068,synth:grid,0.00065,0.938274,0.00801
post_extreme,5.0,100,name,synth_9069,synth:name,0.000649,0.937206,0.008028
post_extreme,5.0,101,the sun,synth_9070,synth:the sun,0.000561,0.939142,0.007393
post_extreme,5.0,102,presence,synth_9071,synth:presence,0.000644,0.937489,0.00788
post_extreme,5.0,103,sea,synth_9072,synth:sea,0.000572,0.938592,0.007138
post_extreme,5.0,104,church,synth_9004,synth:venus,8.5e-05,0.958322,0.00486
post_extreme,5.0,105,egyptian,synth_9073,synth:egyptian,0.000563,0.938848,0.007394
post_extreme,5.0,106,free information,synth_9122,synth:free information,0.000756,0.86072,0.005302
post_extreme,5.0,107,holorian,synth_9074,synth:holorian,0.000167,0.952388,0.00476
post_extreme,5.0,108,space,synth_9075,synth:space,0.000644,0.937489,0.00788
post_extreme,5.0,109,high,synth_9076,synth:high,0.000644,0.937489,0.00788
post_extreme,5.0,110,forms,synth_9077,synth:forms,0.000646,0.937388,0.007923
post_extreme,5.0,111,mar,synth_9078,synth:mar,0.000546,0.942552,0.007609
post_extreme,5.0,112,rite,synth_9138,synth:rite,0.000917,0.543819,0.005104
post_extreme,5.0,113,practice,synth_9139,synth:practice,0.000917,0.543819,0.005104
post_extreme,5.0,114,lord,synth_9079,synth:lord,0.00034,0.946617,0.005829
post_extreme,5.0,115,please support,synth_9123,synth:please support,0.000756,0.86072,0.005302
post_extreme,5.0,116,lady,synth_9080,synth:lady,0.000396,0.938039,0.006731
post_extreme,5.0,117,gem,synth_9081,synth:gem,0.00065,0.937548,0.008077
post_extreme,5.0,118,mazur,synth_9005,synth:mazur,0.000211,0.94591,0.005941
post_extreme,5.0,119,kyi,synth_9128,synth:kyi,0.000739,0.865804,0.005085
post_extreme,5.0,120,sirius,synth_9082,synth:sirius,0.000434,0.942936,0.006523
post_extreme,5.0,121,valley,synth_9083,synth:valley,0.000557,0.941634,0.007404
post_extreme,5.0,122,lords,synth_9084,synth:lords,0.000548,0.939501,0.007351
post_extreme,5.0,123,journey,synth_9085,synth:journey,0.000666,0.936728,0.008007
post_extreme,5.0,124,dragon,synth_9086,synth:dragon,0.000648,0.937711,0.008017
post_extreme,5.0,125,individual,synth_9087,synth:individual,0.000637,0.930874,0.008536
post_extreme,5.0,126,melchizedek,synth_9006,synth:melchizedek,0.000141,0.950493,0.005368
post_extreme,5.0,127,age,synth_9088,synth:age,0.000559,0.940239,0.007524
post_extreme,5.0,128,stone,synth_9089,synth:stone,0.000449,0.908613,0.006995
post_extreme,5.0,129,dweller crystal,synth_9106,synth:dweller crystal,0.000271,0.917895,0.005094
post_extreme,5.0,130,level,synth_9090,synth:level,0.000644,0.937489,0.00788
post_extreme,5.0,131,non profitset,synth_9124,synth:non profitset,0.000756,0.86072,0.005302
post_extreme,5.0,132,magdalene,synth_9007,synth:magdalene,0.000453,0.940049,0.006905
post_extreme,5.0,133,stars,synth_9091,synth:stars,0.000648,0.936337,0.00781
post_extreme,5.0,134,island,synth_9092,synth:island,0.000563,0.914144,0.008933
post_extreme,5.0,135,moon,synth_9093,synth:moon,0.000644,0.938029,0.007911
post_extreme,5.0,136,maia christianne,synth_9119,synth:maia christianne,0.000783,0.932122,0.009296
post_extreme,5.0,137,state,synth_9094,synth:state,0.000646,0.937388,0.007923
post_extreme,5.0,138,thothhorra khandr,synth_9125,synth:thothhorra khandr,0.001391,0.886989,0.009639
post_extreme,5.0,139,sanctuary,synth_9095,synth:sanctuary,0.000667,0.915123,0.009249
post_extreme,5.0,140,dynamic,synth_9096,synth:dynamic,0.000628,0.940118,0.008046
post_extreme,20.0,1,grail,synth_9000,synth:grail,0.0,0.822699,0.0
post_extreme,20.0,2,christ,synth_9107,synth:christ,0.0,0.848152,0.0
post_extreme,20.0,3,isis,synth_9008,synth:isis,0.0,0.890009,0.0
post_extreme,20.0,4,osiris,synth_9009,synth:osiris,0.0,0.880107,0.0
post_extreme,20.0,5,earth star,synth_9097,synth:earth star,0.0,0.860256,0.0
post_extreme,20.0,6,temple doors,synth_9108,synth:temple doors,0.0,0.834288,0.0
post_extreme,20.0,7,numis'om,synth_9126,synth:numis'om,0.0,0.683359,0.0
post_extreme,20.0,8,ark,synth_9010,synth:ark,0.0,0.883634,0.0
post_extreme,20.0,9,metatron,synth_9109,synth:metatron,0.0,0.853564,0.0
post_extreme,20.0,10,venus,synth_9110,synth:venus,0.0,0.846091,0.0
post_extreme,20.0,11,orion,synth_9011,synth:orion,0.0,0.871146,0.0
post_extreme,20.0,12,eye,synth_9012,synth:eye,0.0,0.884688,0.0
post_extreme,20.0,13,loch,synth_9120,synth:loch,0.0,0.878511,0.0
post_extreme,20.0,14,maia nartoomid,synth_9134,synth:maia nartoomid,0.0,0.472781,0.0
post_extreme,20.0,15,god,synth_9013,synth:god,0.0,0.883164,0.0
post_extreme,20.0,16,doors,synth_9014,synth:doors,0.0,0.883332,0.0
post_extreme,20.0,17,star lineages,synth_9135,synth:star lineages,0.0,0.482139,0.0
post_extreme,20.0,18,adam kadmon,synth_9015,synth:adam kadmon,0.0,0.887069,0.0
post_extreme,20.0,19,new earth star,synth_9111,synth:new earth star,0.0,0.831074,0.0
post_extreme,20.0,20,horus,synth_9016,synth:horus,0.0,0.874487,0.0
post_extreme,20.0,21,skull,synth_9098,synth:skull,0.0,0.831686,0.0
post_extreme,20.0,22,christic,synth_9112,synth:christic,0.0,0.84291,0.0
post_extreme,20.0,23,light codes,synth_9099,synth:light codes,0.0,0.72812,0.0
post_extreme,20.0,24,inner earth,synth_9017,synth:inner earth,0.0,0.886749,0.0
post_extreme,20.0,25,blue star,synth_9018,synth:blue star,0.0,0.884322,0.0
post_extreme,20.0,26,dna,synth_9019,synth:dna,0.0,0.88684,0.0
post_extreme,20.0,27,activation rite,synth_9129,synth:activation rite,0.0,0.517363,0.0
post_extreme,20.0,28,akashic practice,synth_9132,synth:akashic practice,0.0,0.476099,0.0
post_extreme,20.0,29,pyramid,synth_9020,synth:pyramid,0.0,0.879309,0.0
post_extreme,20.0,30,templar,synth_9136,synth:templar,0.0,0.472781,0.0
post_extreme,20.0,31,thothhorra,synth_9127,synth:thothhorra,0.0,0.405036,0.0
post_extreme,20.0,32,great pyramid,synth_9021,synth:great pyramid,0.0,0.884094,0.0
post_extreme,20.0,33,johannine,synth_9022,synth:johannine,0.0,0.870544,0.0
post_extreme,20.0,34,crystal skull,synth_9100,synth:crystal skull,0.0,0.836714,0.0
post_extreme,20.0,35,mother,synth_9023,synth:mother,0.0,0.882353,0.0
post_extreme,20.0,36,templa mar,synth_9024,synth:templa mar,0.0,0.897028,0.0
post_extreme,20.0,37,master,synth_9025,synth:master,0.0,0.884882,0.0
post_extreme,20.0,38,mystery,synth_9026,synth:mystery,0.0,0.884541,0.0
post_extreme,20.0,39,yeshua,synth_9027,synth:yeshua,0.0,0.873463,0.0
post_extreme,20.0,40,pure gem,synth_9028,synth:pure gem,0.0,0.886143,0.0
post_extreme,20.0,41,lineages,synth_9137,synth:lineages,0.0,0.476335,0.0
post_extreme,20.0,42,gate,synth_9029,synth:gate,0.0,0.883211,0.0
post_extreme,20.0,43,flame,synth_9030,synth:flame,0.0,0.883056,0.0
post_extreme,20.0,44,dweller,synth_9101,synth:dweller,0.0,0.868842,0.0
post_extreme,20.0,45,crystal skulls,synth_9102,synth:crystal skulls,0.0,0.856803,0.0
post_extreme,20.0,46,atlantis,synth_9031,synth:atlantis,0.0,0.883266,0.0
post_extreme,20.0,47,of light,synth_9032,synth:of light,0.0,0.884033,0.0
post_extreme,20.0,48,merkabah,synth_9113,synth:merkabah,0.0,0.834959,0.0
post_extreme,20.0,49,love,synth_9033,synth:love,0.0,0.881429,0.0
post_extreme,20.0,50,grace,synth_9034,synth:grace,0.0,0.883634,0.0
post_extreme,20.0,51,rite akashic,synth_9133,synth:rite akashic,0.0,0.476099,0.0
post_extreme,20.0,52,temple of,synth_9114,synth:temple of,0.0,0.843805,0.0
post_extreme,20.0,53,lion,synth_9035,synth:lion,0.0,0.8804,0.0
post_extreme,20.0,54,matter,synth_9036,synth:matter,0.0,0.881777,0.0
post_extreme,20.0,55,sun,synth_9037,synth:sun,0.0,0.880302,0.0
post_extreme,20.0,56,skulls,synth_9103,synth:skulls,0.0,0.863894,0.0
post_extreme,20.0,57,blood,synth_9038,synth:blood,0.0,0.885726,0.0
post_extreme,20.0,58,metatronic,synth_9115,synth:metatronic,0.0,0.848571,0.0
post_extreme,20.0,59,tree,synth_9039,synth:tree,0.0,0.859448,0.0
post_extreme,20.0,60,self,synth_9040,synth:self,0.0,0.884896,0.0
post_extreme,20.0,61,old,synth_9041,synth:old,0.0,0.884879,0.0
post_extreme,20.0,62,king,synth_9042,synth:king,0.0,0.896806,0.0
post_extreme,20.0,63,set,synth_9043,synth:set,0.0,0.874473,0.0
post_extreme,20.0,64,john,synth_9044,synth:john,0.0,0.904197,0.0
post_extreme,20.0,65,atlantean,synth_9045,synth:atlantean,0.0,0.887175,0.0
post_extreme,20.0,66,jesus,synth_9046,synth:jesus,0.0,0.889947,0.0
post_extreme,20.0,67,spirit heart,synth_9116,synth:spirit heart,0.0,0.824853,0.0
post_extreme,20.0,68,nature,synth_9047,synth:nature,0.0,0.882245,0.0
post_extreme,20.0,69,heart sanctuary,synth_9104,synth:heart sanctuary,0.0,0.858429,0.0
post_extreme,20.0,70,adam,synth_9048,synth:adam,0.0,0.885167,0.0
post_extreme,20.0,71,crystal,synth_9121,synth:crystal,0.0,0.607431,0.0
post_extreme,20.0,72,isis eye,synth_9049,synth:isis eye,0.0,0.874891,0.0
post_extreme,20.0,73,mari,synth_9050,synth:mari,0.0,0.893096,0.0
post_extreme,20.0,74,egypt,synth_9051,synth:egypt,0.0,0.881294,0.0
post_extreme,20.0,75,central,synth_9052,synth:central,0.0,0.880099,0.0
post_extreme,20.0,76,logos,synth_9053,synth:logos,0.0,0.886292,0.0
post_extreme,20.0,77,temporal alchemy,synth_9131,synth:temporal alchemy,0.0,0.515252,0.0
post_extreme,20.0,78,knowledge,synth_9054,synth:knowledge,0.0,0.881956,0.0
post_extreme,20.0,79,par,synth_9001,synth:temple doors,0.0,0.920915,0.0
post_extreme,20.0,80,city,synth_9055,synth:city,0.0,0.887357,0.0
post_extreme,20.0,81,alchemy star,synth_9130,synth:alchemy star,0.0,0.509231,0.0
post_extreme,20.0,82,johannine grove,synth_9002,synth:numis'om,0.0,0.920595,0.0
post_extreme,20.0,83,rose,synth_9056,synth:rose,0.0,0.885121,0.0
post_extreme,20.0,84,mysteries,synth_9057,synth:mysteries,0.0,0.886276,0.0
post_extreme,20.0,85,tehuti,synth_9058,synth:tehuti,0.0,0.853873,0.0
post_extreme,20.0,86,black,synth_9059,synth:black,0.0,0.883741,0.0
post_extreme,20.0,87,crystals,synth_9060,synth:crystals,0.0,0.883811,0.0
post_extreme,20.0,88,prima matra,synth_9061,synth:prima matra,0.0,0.88574,0.0
post_extreme,20.0,89,mystery school,synth_9003,synth:metatron,0.0,0.91821,0.0
post_extreme,20.0,90,christine hayes,synth_9117,synth:christine hayes,0.0,0.905437,0.0
post_extreme,20.0,91,goddess,synth_9062,synth:goddess,0.0,0.887042,0.0
post_extreme,20.0,92,plain,synth_9063,synth:plain,0.0,0.905002,0.0
post_extreme,20.0,93,lotus,synth_9105,synth:lotus,0.0,0.86344,0.0
post_extreme,20.0,94,christos,synth_9118,synth:christos,0.0,0.854586,0.0
post_extreme,20.0,95,book,synth_9064,synth:book,0.0,0.88325,0.0
post_extreme,20.0,96,kadmon,synth_9065,synth:kadmon,0.0,0.887069,0.0
post_extreme,20.0,97,queen,synth_9066,synth:queen,0.0,0.858604,0.0
post_extreme,20.0,98,simeon,synth_9067,synth:simeon,0.0,0.857618,0.0
post_extreme,20.0,99,grid,synth_9068,synth:grid,0.0,0.886389,0.0
post_extreme,20.0,100,name,synth_9069,synth:name,0.0,0.882441,0.0
post_extreme,20.0,101,the sun,synth_9070,synth:the sun,0.0,0.884686,0.0
post_extreme,20.0,102,presence,synth_9071,synth:presence,0.0,0.885713,0.0
post_extreme,20.0,103,sea,synth_9072,synth:sea,0.0,0.885764,0.0
post_extreme,20.0,104,church,synth_9004,synth:venus,0.0,0.89866,0.0
post_extreme,20.0,105,egyptian,synth_9073,synth:egyptian,0.0,0.884316,0.0
post_extreme,20.0,106,free information,synth_9122,synth:free information,0.0,0.537901,0.0
post_extreme,20.0,107,holorian,synth_9074,synth:holorian,0.0,0.900562,0.0
post_extreme,20.0,108,space,synth_9075,synth:space,0.0,0.885713,0.0
post_extreme,20.0,109,high,synth_9076,synth:high,0.0,0.885713,0.0
post_extreme,20.0,110,forms,synth_9077,synth:forms,0.0,0.882388,0.0
post_extreme,20.0,111,mar,synth_9078,synth:mar,0.0,0.892217,0.0
post_extreme,20.0,112,rite,synth_9138,synth:rite,0.0,0.472751,0.0
post_extreme,20.0,113,practice,synth_9139,synth:practice,0.0,0.472751,0.0
post_extreme,20.0,114,lord,synth_9079,synth:lord,0.0,0.892202,0.0
post_extreme,20.0,115,please support,synth_9123,synth:please support,0.0,0.537901,0.0
post_extreme,20.0,116,lady,synth_9080,synth:lady,0.0,0.875788,0.0
post_extreme,20.0,117,gem,synth_9081,synth:gem,0.0,0.88362,0.0
post_extreme,20.0,118,mazur,synth_9005,synth:mazur,0.0,0.8886,0.0
post_extreme,20.0,119,kyi,synth_9128,synth:kyi,0.0,0.534296,0.0
post_extreme,20.0,120,sirius,synth_9082,synth:sirius,0.0,0.890339,0.0
post_extreme,20.0,121,valley,synth_9083,synth:valley,0.0,0.891043,0.0
post_extreme,20.0,122,lords,synth_9084,synth:lords,0.0,0.884462,0.0
post_extreme,20.0,123,journey,synth_9085,synth:journey,0.0,0.885167,0.0
post_extreme,20.0,124,dragon,synth_9086,synth:dragon,0.0,0.883662,0.0
post_extreme,20.0,125,individual,synth_9087,synth:individual,0.0,0.874473,0.0
post_extreme,20.0,126,melchizedek,synth_9006,synth:melchizedek,0.0,0.889652,0.0
post_extreme,20.0,127,age,synth_9088,synth:age,0.0,0.885581,0.0
post_extreme,20.0,128,stone,synth_9089,synth:stone,0.0,0.847988,0.0
post_extreme,20.0,129,dweller crystal,synth_9106,synth:dweller crystal,0.0,0.853009,0.0
post_extreme,20.0,130,level,synth_9090,synth:level,0.0,0.885713,0.0
post_extreme,20.0,131,non profitset,synth_9124,synth:non profitset,0.0,0.537901,0.0
post_extreme,20.0,132,magdalene,synth_9007,synth:magdalene,0.0,0.885422,0.0
post_extreme,20.0,133,stars,synth_9091,synth:stars,0.0,0.880525,0.0
post_extreme,20.0,134,island,synth_9092,synth:island,0.0,0.848569,0.0
post_extreme,20.0,135,moon,synth_9093,synth:moon,0.0,0.88375,0.0
post_extreme,20.0,136,maia christianne,synth_9119,synth:maia christianne,0.0,0.86581,0.0
post_extreme,20.0,137,state,synth_9094,synth:state,0.0,0.882388,0.0
post_extreme,20.0,138,thothhorra khandr,synth_9125,synth:thothhorra khandr,0.0,0.747623,0.0
post_extreme,20.0,139,sanctuary,synth_9095,synth:sanctuary,0.0,0.857628,0.0
post_extreme,20.0,140,dynamic,synth_9096,synth:dynamic,0.0,0.889224,0.0
post_mild_norm,0.2,1,grail,1,grail,0.295071,0.991056,18.205809
post_mild_norm,0.2,2,christ,2,christ,3.306444,0.962485,41.630601
post_mild_norm,0.2,3,isis,3,isis,0.139081,0.99186,18.067192
post_mild_norm,0.2,4,osiris,4,osiris,0.14715,0.991674,18.690989
post_mild_norm,0.2,5,earth star,5,earth star,0.218038,0.989951,19.174549
post_mild_norm,0.2,6,temple doors,6,temple doors,0.351495,0.990178,35.330007
post_mild_norm,0.2,7,numis'om,7,numis'om,0.963707,0.974836,37.581339
post_mild_norm,0.2,8,ark,8,ark,0.144557,0.991683,18.711563
post_mild_norm,0.2,9,metatron,9,metatron,1.717089,0.969191,40.094573
post_mild_norm,0.2,10,venus,10,venus,3.504524,0.96003,41.536874
post_mild_norm,0.2,11,orion,11,orion,0.145166,0.991414,18.751979
post_mild_norm,0.2,12,eye,12,eye,0.164681,0.991258,18.795126
post_mild_norm,0.2,13,loch,52,temple of,0.119125,0.992544,15.580876
post_mild_norm,0.2,14,maia nartoomid,14,maia nartoomid,2.588225,0.626699,28.864871
post_mild_norm,0.2,15,god,15,god,0.145576,0.991691,18.687993
post_mild_norm,0.2,16,doors,16,doors,0.145095,0.991602,18.819979
post_mild_norm,0.2,17,star lineages,17,star lineages,2.297287,0.652425,30.071507
post_mild_norm,0.2,18,adam kadmon,58,metatronic,0.147045,0.991913,17.767902
post_mild_norm,0.2,19,new earth star,19,new earth star,4.411504,0.937518,40.886003
post_mild_norm,0.2,20,horus,48,merkabah,0.135695,0.992036,17.41274
post_mild_norm,0.2,21,skull,31,thothhorra,0.194274,0.990598,17.526925
post_mild_norm,0.2,22,christic,22,christic,1.085988,0.982677,40.752417
post_mild_norm,0.2,23,light codes,23,light codes,2.96768,0.800713,48.566523
post_mild_norm,0.2,24,inner earth,24,inner earth,0.143995,0.991651,18.710252
post_mild_norm,0.2,25,blue star,25,blue star,0.143435,0.991657,18.628221
post_mild_norm,0.2,26,dna,26,dna,0.151032,0.991501,18.769478
post_mild_norm,0.2,27,activation rite,28,akashic practice,2.206355,0.679825,30.120567
post_mild_norm,0.2,28,akashic practice,28,akashic practice,7.108454,0.617621,54.729281
post_mild_norm,0.2,29,pyramid,29,pyramid,0.164382,0.991565,18.866324
post_mild_norm,0.2,30,templar,30,templar,2.588225,0.626699,28.864871
post_mild_norm,0.2,31,thothhorra,31,thothhorra,6.184119,0.89169,42.036335
post_mild_norm,0.2,32,great pyramid,52,temple of,0.14516,0.991925,17.854267
post_mild_norm,0.2,33,johannine,106,free information,0.127007,0.992119,16.162466
post_mild_norm,0.2,34,crystal skull,31,thothhorra,0.204264,0.990196,17.599355
post_mild_norm,0.2,35,mother,35,mother,0.145088,0.991698,18.727599
post_mild_norm,0.2,36,templa mar,36,templa mar,0.131163,0.992143,17.024063
post_mild_norm,0.2,37,master,37,master,0.145617,0.991703,18.690936
post_mild_norm,0.2,38,mystery,38,mystery,0.144155,0.991714,18.654661
post_mild_norm,0.2,39,yeshua,39,yeshua,0.144209,0.99181,18.18376
post_mild_norm,0.2,40,pure gem,40,pure gem,0.143822,0.991643,18.721205
post_mild_norm,0.2,41,lineages,41,lineages,2.57907,0.63668,29.470784
post_mild_norm,0.2,42,gate,42,gate,0.145,0.991698,18.716304
post_mild_norm,0.2,43,flame,43,flame,0.144919,0.991688,18.732338
post_mild_norm,0.2,44,dweller,44,dweller,0.203758,0.99024,18.266028
post_mild_norm,0.2,45,crystal skulls,31,thothhorra,0.198196,0.9905,17.544331
post_mild_norm,0.2,46,atlantis,46,atlantis,0.145269,0.991691,18.724448
post_mild_norm,0.2,47,of light,47,of light,0.145189,0.991612,18.825634
post_mild_norm,0.2,48,merkabah,48,merkabah,4.051058,0.949612,41.184969
post_mild_norm,0.2,49,love,49,love,0.150656,0.991523,18.83818
post_mild_norm,0.2,50,grace,50,grace,0.144557,0.991683,18.711563
post_mild_norm,0.2,51,rite akashic,51,rite akashic,7.108454,0.617621,54.729281
post_mild_norm,0.2,52,temple of,52,temple of,3.785114,0.954642,42.015885
post_mild_norm,0.2,53,lion,53,lion,0.146774,0.991683,18.771416
post_mild_norm,0.2,54,matter,54,matter,0.144798,0.991656,18.713429
post_mild_norm,0.2,55,sun,55,sun,0.145736,0.991664,18.757486
post_mild_norm,0.2,56,skulls,31,thothhorra,0.198196,0.9905,17.544331
post_mild_norm,0.2,57,blood,57,blood,0.144381,0.991703,18.697447
post_mild_norm,0.2,58,metatronic,58,metatronic,4.083836,0.948826,42.048189
post_mild_norm,0.2,59,tree,59,tree,0.150501,0.991517,18.846941
post_mild_norm,0.2,60,self,60,self,0.145218,0.991707,18.684956
post_mild_norm,0.2,61,old,61,old,0.144869,0.991707,18.701685
post_mild_norm,0.2,62,king,62,king,0.130881,0.992213,17.069313
post_mild_norm,0.2,63,set,63,set,0.144189,0.991703,18.657335
post_mild_norm,0.2,64,john,2,christ,0.120792,0.992649,15.758508
post_mild_norm,0.2,65,atlantean,65,atlantean,0.143891,0.991739,18.574335
post_mild_norm,0.2,66,jesus,22,christic,0.131371,0.992219,16.943089
post_mild_norm,0.2,67,spirit heart,67,spirit heart,5.095524,0.919536,40.682606
post_mild_norm,0.2,68,nature,68,nature,0.150279,0.99151,18.822759
post_mild_norm,0.2,69,heart sanctuary,69,heart sanctuary,0.248791,0.990277,19.060813
post_mild_norm,0.2,70,adam,70,adam,0.154519,0.991787,18.181873
post_mild_norm,0.2,71,crystal,71,crystal,0.232304,0.989512,18.899827
post_mild_norm,0.2,72,isis eye,106,free information,0.126805,0.992096,16.10918
post_mild_norm,0.2,73,mari,73,mari,0.131183,0.992243,17.031026
post_mild_norm,0.2,74,egypt,74,egypt,0.147722,0.991677,18.751724
post_mild_norm,0.2,75,central,75,central,0.139789,0.991875,18.136013
post_mild_norm,0.2,76,logos,76,logos,0.1443,0.99171,18.658047
post_mild_norm,0.2,77,temporal alchemy,28,akashic practice,2.206355,0.679825,30.120567
post_mild_norm,0.2,78,knowledge,78,knowledge,0.144382,0.991676,18.680283
post_mild_norm,0.2,79,par,52,temple of,0.124454,0.994092,16.403224
post_mild_norm,0.2,80,city,80,city,0.140078,0.991888,18.147496
post_mild_norm,0.2,81,alchemy star,28,akashic practice,2.206355,0.679825,30.120567
post_mild_norm,0.2,82,johannine grove,52,temple of,0.127092,0.993904,16.748983
post_mild_norm,0.2,83,rose,83,rose,0.141546,0.991802,18.241689
post_mild_norm,0.2,84,mysteries,84,mysteries,0.144524,0.991706,18.664604
post_mild_norm,0.2,85,tehuti,85,tehuti,0.142454,0.991871,17.709267
post_mild_norm,0.2,86,black,86,black,0.144375,0.991705,18.683681
post_mild_norm,0.2,87,crystals,87,crystals,0.144579,0.991704,18.675173
post_mild_norm,0.2,88,prima matra,88,prima matra,0.145294,0.991796,18.175637
post_mild_norm,0.2,89,mystery school,52,temple of,0.125745,0.993011,16.503821
post_mild_norm,0.2,90,christine hayes,2,christ,0.187856,0.992583,24.511523
post_mild_norm,0.2,91,goddess,91,goddess,0.139198,0.991891,18.068624
post_mild_norm,0.2,92,plain,58,metatronic,0.117273,0.992807,15.328792
post_mild_norm,0.2,93,lotus,93,lotus,0.191095,0.990643,18.250384
post_mild_norm,0.2,94,christos,94,christos,0.551698,0.988111,39.099524
post_mild_norm,0.2,95,book,95,book,0.145532,0.99172,18.680348
post_mild_norm,0.2,96,kadmon,58,metatronic,0.147045,0.991913,17.767902
post_mild_norm,0.2,97,queen,97,queen,0.162496,0.991353,18.131471
post_mild_norm,0.2,98,simeon,67,spirit heart,0.151552,0.991782,17.029858
post_mild_norm,0.2,99,grid,99,grid,0.144059,0.991632,18.712793
post_mild_norm,0.2,100,name,100,name,0.145792,0.991706,18.713782
post_mild_norm,0.2,101,the sun,101,the sun,0.141044,0.991884,18.171091
post_mild_norm,0.2,102,presence,102,presence,0.144482,0.991695,18.666881
post_mild_norm,0.2,103,sea,103,sea,0.142894,0.991722,18.241375
post_mild_norm,0.2,104,church,2,christ,0.116857,0.993042,15.317556
post_mild_norm,0.2,105,egyptian,105,egyptian,0.141104,0.991853,18.186454
