schema,runId,runIndex,repIndex,capLawHash,pressCUsed,dampUsed,want_basin_id,latched_basin,psi_trim,tick,tMs,lateByMs,basin,max1_from,max1_to,max1_absFlux,max2_from,max2_to,max2_absFlux,flux_114_89,flux_114_79,flux_136_89,flux_136_79,flux_89_79,handshake_pending,handshake_applied_tick
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,37,7400,0.0,90,104,114,0.007296,114,89,0.007296,0.007296,0.007296,0.006048,0.006048,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,38,7600,0.0,90,104,114,0.006502,114,89,0.006502,0.006502,0.006501,0.005396,0.005395,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,39,7800,0.0,90,104,114,0.005791,114,89,0.005791,0.005791,0.005791,0.004812,0.004811,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,40,8000,0.0,90,104,114,0.005155,114,89,0.005155,0.005155,0.005155,0.004289,0.004289,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,41,8200,0.0,90,104,114,0.004587,114,89,0.004587,0.004587,0.004586,0.003822,0.003822,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,42,8400,0.0,90,104,114,0.004079,114,89,0.004079,0.004079,0.004079,0.003405,0.003405,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,43,8600,0.0,90,104,114,0.003626,114,89,0.003626,0.003626,0.003626,0.003033,0.003032,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,44,8800,0.0,90,104,114,0.003223,114,89,0.003222,0.003222,0.003222,0.002700,0.002700,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,45,9000,0.0,90,104,114,0.002863,114,89,0.002862,0.002862,0.002862,0.002404,0.002403,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,46,9200,0.0,90,104,114,0.002542,114,89,0.002542,0.002542,0.002542,0.002139,0.002139,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,47,9400,0.0,90,104,114,0.002257,114,89,0.002256,0.002256,0.002256,0.001903,0.001903,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,48,9600,0.0,82,104,114,0.002002,114,89,0.002002,0.002002,0.002002,0.001692,0.001692,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,49,9800,0.0,82,104,114,0.001777,114,89,0.001776,0.001776,0.001776,0.001504,0.001504,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,50,10000,0.0,82,104,114,0.001576,114,89,0.001575,0.001575,0.001575,0.001336,0.001336,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,51,10200,0.0,82,104,114,0.001397,114,89,0.001397,0.001397,0.001397,0.001187,0.001187,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,52,10400,0.0,82,104,114,0.001239,114,89,0.001239,0.001239,0.001239,0.001054,0.001054,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,53,10600,0.0,82,104,114,0.001099,114,89,0.001099,0.001099,0.001099,0.000936,0.000936,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,54,10800,0.0,82,104,114,0.000974,114,89,0.000974,0.000974,0.000974,0.000831,0.000831,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,55,11000,0.0,82,104,114,0.000864,114,89,0.000864,0.000864,0.000864,0.000738,0.000737,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,56,11200,0.0,82,104,114,0.000766,114,89,0.000766,0.000766,0.000766,0.000654,0.000654,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,57,11400,0.0,82,104,114,0.000680,114,89,0.000679,0.000679,0.000679,0.000581,0.000580,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,58,11600,0.0,82,104,114,0.000603,114,89,0.000603,0.000603,0.000602,0.000515,0.000515,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,59,11800,0.0,82,104,114,0.000534,114,89,0.000534,0.000534,0.000534,0.000457,0.000457,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-31-477Z_r00063_d15.000_b82_t-0.15_rep2,63,2,9dbcb7d6,2.0,15.0,82,82,-0.15,60,12000,0.0,82,104,114,0.000474,114,89,0.000474,0.000474,0.000474,0.000405,0.000405,-0.000000,1,4
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,0,0,0.0,82,90,89,0.125076,90,79,0.125075,0.000193,0.000192,0.033152,0.033151,-0.000001,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,1,200,0.0,82,82,23,0.120938,90,89,0.119296,0.029745,0.029744,0.059048,0.059048,-0.000001,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,2,400,0.0,82,82,23,0.117969,90,89,0.113242,0.052799,0.052799,0.078877,0.078876,-0.000001,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,3,600,0.0,82,82,23,0.114106,82,89,0.107756,0.070406,0.070405,0.093640,0.093639,-0.000001,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,4,800,0.0,82,82,23,0.109586,136,89,0.104195,0.083469,0.083468,0.104195,0.104194,-0.000001,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,5,1000,0.0,82,136,89,0.111279,136,79,0.111278,0.092763,0.092762,0.111279,0.111278,-0.000001,1,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,6,1200,0.0,82,136,89,0.115521,136,79,0.115520,0.104750,0.104749,0.115521,0.115520,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,7,1400,0.0,82,136,89,0.117454,136,79,0.117453,0.112936,0.112935,0.117454,0.117453,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,8,1600,0.0,82,114,89,0.118003,114,79,0.118002,0.118003,0.118002,0.117531,0.117530,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,9,1800,0.0,82,114,89,0.120532,114,79,0.120530,0.120532,0.120530,0.116137,0.116135,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,10,2000,0.0,82,114,89,0.121015,114,79,0.121014,0.121015,0.121014,0.113592,0.113591,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,11,2200,0.0,82,114,89,0.119871,114,79,0.119870,0.119871,0.119870,0.110169,0.110167,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,12,2400,0.0,82,114,89,0.117452,114,79,0.117450,0.117452,0.117450,0.106082,0.106081,-0.000002,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,13,2600,0.0,82,114,89,0.114052,114,79,0.114050,0.114052,0.114050,0.101518,0.101516,-0.000002,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,14,2800,0.0,82,114,89,0.109919,114,79,0.109917,0.109919,0.109917,0.096631,0.096630,-0.000002,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,15,3000,0.0,82,114,89,0.105257,114,79,0.105255,0.105257,0.105255,0.091551,0.091549,-0.000002,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,16,3200,0.0,82,114,89,0.100236,114,79,0.100234,0.100236,0.100234,0.086380,0.086378,-0.000002,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,17,3400,0.0,82,114,89,0.094994,114,79,0.094993,0.094994,0.094993,0.081202,0.081201,-0.000002,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,18,3600,0.0,82,114,89,0.089645,114,79,0.089643,0.089645,0.089643,0.076085,0.076083,-0.000002,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,19,3800,0.0,82,114,89,0.084277,114,79,0.084276,0.084277,0.084276,0.071079,0.071077,-0.000002,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,20,4000,0.0,82,114,89,0.078964,114,79,0.078962,0.078964,0.078962,0.066224,0.066222,-0.000002,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,21,4200,0.0,82,114,89,0.073761,114,79,0.073760,0.073761,0.073760,0.061550,0.061548,-0.000002,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,22,4400,0.0,82,114,89,0.068712,114,79,0.068711,0.068712,0.068711,0.057077,0.057076,-0.000002,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,23,4600,0.0,82,114,89,0.063849,114,79,0.063847,0.063849,0.063847,0.052821,0.052820,-0.000002,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,24,4800,0.0,82,114,89,0.059194,114,79,0.059192,0.059194,0.059192,0.048790,0.048788,-0.000002,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,25,5000,0.0,82,114,89,0.054763,114,79,0.054762,0.054763,0.054762,0.044987,0.044986,-0.000002,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,26,5200,0.0,82,114,89,0.050566,114,79,0.050565,0.050566,0.050565,0.041413,0.041411,-0.000002,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,27,5400,0.0,82,114,89,0.046607,114,79,0.046606,0.046607,0.046606,0.038065,0.038063,-0.000002,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,28,5600,0.0,82,114,89,0.042887,114,79,0.042886,0.042887,0.042886,0.034937,0.034936,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,29,5800,0.0,82,114,89,0.039403,114,79,0.039401,0.039403,0.039401,0.032025,0.032023,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,30,6000,0.0,82,114,89,0.036149,114,79,0.036148,0.036149,0.036148,0.029318,0.029316,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,31,6200,0.0,82,114,89,0.033119,114,79,0.033118,0.033119,0.033118,0.026810,0.026809,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,32,6400,0.0,82,114,89,0.030305,114,79,0.030303,0.030305,0.030303,0.024494,0.024493,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,33,6600,0.0,82,114,89,0.027696,114,79,0.027695,0.027696,0.027695,0.022360,0.022358,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,34,6800,0.0,82,114,89,0.025284,114,79,0.025283,0.025284,0.025283,0.020394,0.020393,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,35,7000,0.0,82,114,89,0.023057,114,79,0.023056,0.023057,0.023056,0.018587,0.018586,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,36,7200,0.0,82,114,89,0.021005,114,79,0.021004,0.021005,0.021004,0.016928,0.016927,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,37,7400,0.0,82,114,89,0.019117,114,79,0.019116,0.019117,0.019116,0.015406,0.015405,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,38,7600,0.0,82,114,89,0.017383,114,79,0.017382,0.017383,0.017382,0.014012,0.014011,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,39,7800,0.0,82,114,89,0.015793,114,79,0.015792,0.015793,0.015792,0.012736,0.012735,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,40,8000,0.0,82,114,89,0.014336,114,79,0.014335,0.014336,0.014335,0.011570,0.011569,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,41,8200,0.0,82,114,89,0.013004,104,114,0.013003,0.013004,0.013003,0.010504,0.010503,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,42,8400,0.0,82,114,89,0.011786,104,114,0.011785,0.011786,0.011785,0.009531,0.009530,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,43,8600,0.0,82,114,89,0.010675,104,114,0.010674,0.010675,0.010674,0.008644,0.008643,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,44,8800,0.0,82,114,89,0.009661,104,114,0.009661,0.009661,0.009661,0.007835,0.007835,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,45,9000,0.0,82,114,89,0.008738,104,114,0.008738,0.008738,0.008738,0.007099,0.007098,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,46,9200,0.0,82,114,89,0.007898,104,114,0.007898,0.007898,0.007898,0.006428,0.006428,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,47,9400,0.0,82,114,89,0.007135,104,114,0.007135,0.007135,0.007134,0.005818,0.005817,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,48,9600,0.0,82,114,89,0.006441,104,114,0.006441,0.006441,0.006441,0.005262,0.005261,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,49,9800,0.0,82,114,89,0.005812,104,114,0.005812,0.005812,0.005811,0.004757,0.004756,-0.000001,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,50,10000,0.0,82,114,89,0.005241,104,114,0.005241,0.005241,0.005240,0.004297,0.004297,-0.000000,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,51,10200,0.0,82,114,89,0.004724,104,114,0.004724,0.004724,0.004723,0.003880,0.003880,-0.000000,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,52,10400,0.0,82,104,114,0.004255,114,89,0.004255,0.004255,0.004255,0.003502,0.003502,-0.000000,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,53,10600,0.0,90,104,114,0.003831,114,89,0.003831,0.003831,0.003831,0.003159,0.003158,-0.000000,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,54,10800,0.0,90,104,114,0.003448,114,89,0.003448,0.003448,0.003447,0.002848,0.002848,-0.000000,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,55,11000,0.0,90,104,114,0.003101,114,89,0.003101,0.003101,0.003101,0.002567,0.002566,-0.000000,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,56,11200,0.0,90,104,114,0.002788,114,89,0.002788,0.002788,0.002788,0.002312,0.002312,-0.000000,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,57,11400,0.0,90,104,114,0.002506,114,89,0.002506,0.002506,0.002505,0.002082,0.002081,-0.000000,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,58,11600,0.0,90,104,114,0.002251,114,89,0.002251,0.002251,0.002250,0.001873,0.001873,-0.000000,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,59,11800,0.0,90,104,114,0.002021,114,89,0.002021,0.002021,0.002021,0.001685,0.001685,-0.000000,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-33-112Z_r00064_d10.000_b82_t+0.00_rep2,64,2,9dbcb7d6,2.0,10.0,82,82,0.0,60,12000,0.0,90,104,114,0.001814,114,89,0.001814,0.001814,0.001814,0.001515,0.001515,-0.000000,1,6
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-34-741Z_r00065_d4.000_b82_t+0.05_rep2,65,2,9dbcb7d6,2.0,4.0,82,82,0.05,0,0,0.0,82,90,114,0.246155,90,89,0.245998,0.000463,0.000461,0.034308,0.034306,-0.000002,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-34-741Z_r00065_d4.000_b82_t+0.05_rep2,65,2,9dbcb7d6,2.0,4.0,82,82,0.05,1,200,0.0,82,90,89,0.243047,90,79,0.243045,0.031242,0.031240,0.063207,0.063204,-0.000002,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-34-741Z_r00065_d4.000_b82_t+0.05_rep2,65,2,9dbcb7d6,2.0,4.0,82,82,0.05,2,400,0.0,82,90,89,0.239347,90,79,0.239345,0.057188,0.057186,0.087419,0.087417,-0.000002,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-34-741Z_r00065_d4.000_b82_t+0.05_rep2,65,2,9dbcb7d6,2.0,4.0,82,82,0.05,3,600,0.0,82,90,89,0.235027,90,79,0.235024,0.078900,0.078898,0.107535,0.107533,-0.000003,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-34-741Z_r00065_d4.000_b82_t+0.05_rep2,65,2,9dbcb7d6,2.0,4.0,82,82,0.05,4,800,0.0,82,90,89,0.230198,90,79,0.230195,0.096909,0.096906,0.124076,0.124073,-0.000003,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-34-741Z_r00065_d4.000_b82_t+0.05_rep2,65,2,9dbcb7d6,2.0,4.0,82,82,0.05,5,1000,0.0,82,90,89,0.224959,90,79,0.224957,0.111681,0.111678,0.137498,0.137495,-0.000003,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-47-34-741Z_r00065_d4.000_b82_t+0.05_rep2,65,2,9dbcb7d6,2.0,4.0,82,82,0.05,6,1200,0.0,82,90,89,0.219397,90,79,0.219394,0.123631,0.123628,0.148208,0.148205,-0.000003,0,
