schema,runId,runIndex,repIndex,wantId,pressCUsed,baseDampUsed,busThreshUsed,ampB,ampD,ampSum,tick,tMs,lateByMs,basin,sumAbsFlux,meanAbsP,maxAbsEdgeFlux,maxEdgeIndex,maxEdgeFrom,maxEdgeTo,maxEdgeFlux,concentration,flux_114_89,flux_114_79,flux_136_89,flux_136_79
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,17,3400,0.0,90,574.968787,2.921508,5.241937,181,90,128,5.241937,0.009117,0.288660,0.294929,-0.075043,-0.067608
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,18,3600,0.0,90,569.095835,2.890273,5.136785,181,90,128,5.136785,0.009026,0.256614,0.262930,-0.151377,-0.143898
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,19,3800,0.0,90,556.167413,2.857908,4.979428,181,90,128,4.979428,0.008953,0.227772,0.233814,-0.241227,-0.234078
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,20,4000,0.0,90,533.096155,2.821890,4.764606,181,90,128,4.764606,0.008938,0.202520,0.208016,-0.338930,-0.332427
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,21,4200,0.0,90,505.542012,2.783896,4.484580,181,90,128,4.484580,0.008871,0.181306,0.186078,-0.435971,-0.430318
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,22,4400,0.0,90,474.274783,2.744187,4.129196,181,90,128,4.129196,0.008706,0.164576,0.168576,-0.522622,-0.517872
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,23,4600,0.0,90,437.923472,2.701194,3.685867,181,90,128,3.685867,0.008417,0.152610,0.155925,-0.590289,-0.586341
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,24,4800,0.0,90,394.199320,2.652323,3.149728,511,82,23,3.149728,0.007990,0.145343,0.148176,-0.633373,-0.629987
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,25,5000,0.0,90,342.678373,2.595917,3.075165,511,82,23,3.075165,0.008974,0.142257,0.144889,-0.649838,-0.646684
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,26,5200,0.0,90,283.929795,2.532383,2.974642,511,82,23,2.974642,0.010477,0.142371,0.145103,-0.640548,-0.637274
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,27,5400,0.0,82,219.737347,2.461347,2.937998,511,82,23,2.937998,0.013370,0.144298,0.147393,-0.608061,-0.604356
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,28,5600,0.0,82,213.164214,2.382308,2.977651,511,82,23,2.977651,0.013969,0.146337,0.149963,-0.555776,-0.551442
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,29,5800,0.0,82,233.789390,2.296034,3.052163,511,82,23,3.052163,0.013055,0.146624,0.150826,-0.487767,-0.482753
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,30,6000,0.0,90,235.134799,2.203012,3.110916,511,82,23,3.110916,0.013230,0.143444,0.148142,-0.408710,-0.403113
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,31,6200,0.0,90,219.662017,2.105627,3.110029,511,82,23,3.110029,0.014158,0.135710,0.140744,-0.323434,-0.317445
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,32,6400,0.0,90,192.390305,2.008494,2.986350,511,82,23,2.986350,0.015522,0.123392,0.128590,-0.236247,-0.230073
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,33,6600,0.0,90,158.327728,1.913705,2.769767,511,82,23,2.769767,0.017494,0.107601,0.112751,-0.150550,-0.144444
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,34,6800,0.0,90,123.189885,1.825875,2.557416,511,82,23,2.557416,0.020760,0.090177,0.095027,-0.069035,-0.063299
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,35,7000,0.0,90,90.470528,1.746374,2.393660,511,82,23,2.393660,0.026458,0.072813,0.077190,0.007286,0.012444
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,36,7200,0.0,90,63.158695,1.676101,2.256024,511,82,23,2.256024,0.035720,0.056266,0.060240,0.077676,0.082344
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,37,7400,0.0,90,63.181455,1.615335,2.102792,511,82,23,2.102792,0.033282,0.040258,0.044193,0.139825,0.144439
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,38,7600,0.0,90,84.802739,1.563161,1.906929,511,82,23,1.906929,0.022487,0.024234,0.028639,0.191221,0.196391
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,39,7800,0.0,90,103.176094,1.518913,1.687035,511,82,23,1.687035,0.016351,0.008376,0.013630,0.230775,0.236957
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,40,8000,0.0,90,118.671332,1.481705,1.505338,511,82,23,1.505338,0.012685,-0.005985,0.000188,0.259334,0.266616
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,41,8200,0.0,90,129.278144,1.449647,1.395728,511,82,23,1.395728,0.010796,-0.016870,-0.009992,0.278804,0.286934
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,42,8400,0.0,90,134.918744,1.421575,1.336863,511,82,23,1.336863,0.009909,-0.022673,-0.015388,0.290838,0.299462
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,43,8600,0.0,90,136.630182,1.396698,1.289283,511,82,23,1.289283,0.009436,-0.022976,-0.015446,0.296080,0.305004
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,44,8800,0.0,90,134.897338,1.374298,1.292065,149,90,78,1.292065,0.009578,-0.018625,-0.010799,0.294314,0.303600
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,45,9000,0.0,90,132.675720,1.354221,1.370400,152,90,13,1.370400,0.010329,-0.011078,-0.002799,0.285241,0.295080
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,46,9200,0.0,90,133.498764,1.336206,1.436484,152,90,13,1.436484,0.010760,-0.001576,0.007228,0.269159,0.279637
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,47,9400,0.0,90,136.262278,1.319683,1.485756,152,90,13,1.485756,0.010904,0.009263,0.018461,0.247050,0.258012
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,48,9600,0.0,90,142.321262,1.304373,1.555144,169,90,79,1.555144,0.010927,0.021262,0.030574,0.220210,0.231316
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,49,9800,0.0,90,149.163677,1.287290,1.586792,169,90,79,1.586792,0.010638,0.034224,0.043371,0.185323,0.196237
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,50,10000,0.0,90,148.458007,1.268169,1.486851,169,90,79,1.486851,0.010015,0.047658,0.056513,0.135516,0.146078
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,51,10200,0.0,90,137.090501,1.244147,1.259350,511,82,23,1.259350,0.009186,0.060645,0.069251,0.074622,0.084878
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,52,10400,0.0,82,115.697209,1.211877,1.269941,511,82,23,1.269941,0.010976,0.071819,0.080276,0.008724,0.018791
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,53,10600,0.0,82,92.025401,1.173643,1.291303,511,82,23,1.291303,0.014032,0.079527,0.087848,-0.054583,-0.044694
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,54,10800,0.0,82,88.310351,1.125018,1.307731,511,82,23,1.307731,0.014808,0.082124,0.090157,-0.107981,-0.098447
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,55,11000,0.0,90,104.070073,1.069286,1.305069,511,82,23,1.305069,0.012540,0.078537,0.086002,-0.145996,-0.137144
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,56,11200,0.0,90,106.649443,1.008474,1.284144,511,82,23,1.284144,0.012041,0.068850,0.075474,-0.165616,-0.157768
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,57,11400,0.0,90,96.704784,0.946141,1.258674,511,82,23,1.258674,0.013016,0.054546,0.060201,-0.166467,-0.159772
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,58,11600,0.0,90,77.734451,0.886510,1.237664,511,82,23,1.237664,0.015922,0.038173,0.042942,-0.150565,-0.144917
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,59,11800,0.0,90,55.018294,0.833310,1.215952,511,82,23,1.215952,0.022101,0.022517,0.026659,-0.121974,-0.117063
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-12-084Z_r00081_rep2_want82_simul_ampB4.000_ampD5.700,81,2,82,2.0,5.0,0.5,4.0,5.7,9.7,60,12000,0.0,90,36.458425,0.788836,1.184109,511,82,23,1.184109,0.032478,0.009713,0.013545,-0.086281,-0.081728
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,0,0,0.0,90,1111.587732,3.536200,6.937833,536,82,19,6.937833,0.006241,0.336420,0.332479,-0.385020,-0.389734
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,1,200,0.0,90,1141.512037,3.545093,7.441090,536,82,19,7.441090,0.006519,0.409509,0.405219,-0.236981,-0.242098
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,2,400,0.0,90,1149.111052,3.550010,7.708183,536,82,19,7.708183,0.006708,0.466165,0.461447,-0.124147,-0.129764
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,3,600,0.0,90,1110.192880,3.527558,7.472035,536,82,19,7.472035,0.006730,0.507878,0.502744,-0.041819,-0.047921
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,4,800,0.0,90,966.559649,3.506115,6.092127,536,82,19,6.092127,0.006303,0.536518,0.531083,0.015268,0.008818
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,5,1000,0.0,90,832.440793,3.488779,5.190613,181,90,128,5.190613,0.006235,0.554224,0.548694,0.053270,0.046719
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,6,1200,0.0,90,715.397081,3.457488,5.132597,181,90,128,5.132597,0.007174,0.562764,0.557424,0.077439,0.071127
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,7,1400,0.0,90,613.507168,3.414077,5.090949,181,90,128,5.090949,0.008298,0.563426,0.558611,0.091785,0.086112
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,8,1600,0.0,90,542.097167,3.360015,5.067230,181,90,128,5.067230,0.009347,0.557073,0.553134,0.099259,0.094640
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,9,1800,0.0,90,558.179812,3.301895,5.062374,181,90,128,5.062374,0.009069,0.544251,0.541505,0.101952,0.098761
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,10,2000,0.0,90,577.359439,3.250229,5.076378,181,90,128,5.076378,0.008792,0.525293,0.523978,0.101075,0.099590
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,11,2200,0.0,90,574.859294,3.188916,5.107507,181,90,128,5.107507,0.008885,0.500464,0.500697,0.096723,0.097077
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,12,2400,0.0,90,567.479139,3.126508,5.152646,181,90,128,5.152646,0.009080,0.470269,0.472031,0.088306,0.090468
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,13,2600,0.0,90,568.721037,3.066202,5.208226,181,90,128,5.208226,0.009158,0.435731,0.438877,0.075251,0.079046
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,14,2800,0.0,90,575.226111,3.013812,5.270857,181,90,128,5.270857,0.009163,0.398463,0.402773,0.057408,0.062572
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,15,3000,0.0,90,581.698234,2.986971,5.306791,181,90,128,5.306791,0.009123,0.360471,0.365704,0.028961,0.035203
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,16,3200,0.0,90,580.710168,2.956122,5.297923,181,90,128,5.297923,0.009123,0.323495,0.329394,-0.014815,-0.007802
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,17,3400,0.0,90,574.968787,2.921508,5.241937,181,90,128,5.241937,0.009117,0.288660,0.294929,-0.075043,-0.067608
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,18,3600,0.0,90,569.095835,2.890273,5.136785,181,90,128,5.136785,0.009026,0.256614,0.262930,-0.151377,-0.143898
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,19,3800,0.0,90,556.167413,2.857908,4.979428,181,90,128,4.979428,0.008953,0.227772,0.233814,-0.241227,-0.234078
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,20,4000,0.0,90,533.096155,2.821890,4.764606,181,90,128,4.764606,0.008938,0.202520,0.208016,-0.338930,-0.332427
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,21,4200,0.0,90,505.542012,2.783896,4.484580,181,90,128,4.484580,0.008871,0.181306,0.186078,-0.435971,-0.430318
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,22,4400,0.0,90,474.274783,2.744187,4.129196,181,90,128,4.129196,0.008706,0.164576,0.168576,-0.522622,-0.517872
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,23,4600,0.0,90,437.923472,2.701194,3.685867,181,90,128,3.685867,0.008417,0.152610,0.155925,-0.590289,-0.586341
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,24,4800,0.0,90,394.199320,2.652323,3.149728,511,82,23,3.149728,0.007990,0.145343,0.148176,-0.633373,-0.629987
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,25,5000,0.0,90,342.678373,2.595917,3.075165,511,82,23,3.075165,0.008974,0.142257,0.144889,-0.649838,-0.646684
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,26,5200,0.0,90,283.929795,2.532383,2.974642,511,82,23,2.974642,0.010477,0.142371,0.145103,-0.640548,-0.637274
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,27,5400,0.0,82,219.737347,2.461347,2.937998,511,82,23,2.937998,0.013370,0.144298,0.147393,-0.608061,-0.604356
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,28,5600,0.0,82,213.164214,2.382308,2.977651,511,82,23,2.977651,0.013969,0.146337,0.149963,-0.555776,-0.551442
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,29,5800,0.0,82,233.789390,2.296034,3.052163,511,82,23,3.052163,0.013055,0.146624,0.150826,-0.487767,-0.482753
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,30,6000,0.0,90,235.134799,2.203012,3.110916,511,82,23,3.110916,0.013230,0.143444,0.148142,-0.408710,-0.403113
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,31,6200,0.0,90,219.662017,2.105627,3.110029,511,82,23,3.110029,0.014158,0.135710,0.140744,-0.323434,-0.317445
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,32,6400,0.0,90,192.390305,2.008494,2.986350,511,82,23,2.986350,0.015522,0.123392,0.128590,-0.236247,-0.230073
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,33,6600,0.0,90,158.327728,1.913705,2.769767,511,82,23,2.769767,0.017494,0.107601,0.112751,-0.150550,-0.144444
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,34,6800,0.0,90,123.189885,1.825875,2.557416,511,82,23,2.557416,0.020760,0.090177,0.095027,-0.069035,-0.063299
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,35,7000,0.0,90,90.470528,1.746374,2.393660,511,82,23,2.393660,0.026458,0.072813,0.077190,0.007286,0.012444
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,36,7200,0.0,90,63.158695,1.676101,2.256024,511,82,23,2.256024,0.035720,0.056266,0.060240,0.077676,0.082344
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,37,7400,0.0,90,63.181455,1.615335,2.102792,511,82,23,2.102792,0.033282,0.040258,0.044193,0.139825,0.144439
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,38,7600,0.0,90,84.802739,1.563161,1.906929,511,82,23,1.906929,0.022487,0.024234,0.028639,0.191221,0.196391
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,39,7800,0.0,90,103.176094,1.518913,1.687035,511,82,23,1.687035,0.016351,0.008376,0.013630,0.230775,0.236957
3.11.16m_fineBoundarySigmoidMap_v1,2026-05-30T21-48-13-692Z_r00082_rep3_want82_simul_ampB4.000_ampD5.700,82,3,82,2.0,5.0,0.5,4.0,5.7,9.7,40,8000,0.0,90,118.671332,1.481705,1.505338,511,82,23,1.505338,0.012685,-0.005985,0.000188,0.259334,0.266616
